fscore,metadata_dataname,metadata_incremental-kickin-step,metadata_input-directory,metadata_input-file-prefix,metadata_ncore,metadata_nproc,metadata_nsplit,metadata_nthread,metadata_output-directory,metadata_per-process-memory,metadata_selective-prune-threshold,metadata_summary-threshold,ncol_minc,niter_cluster_m22,niter_cluster_minc,nnz_minc,nrow_minc,number_cluster_m22,number_cluster_minc,split,time_cluster_m22,time_cluster_minc,time_prep_minc
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,648033,,,14346446,648033,,,9,,,2.158158
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,712979,,,17376266,712979,,,10,,,2.368595
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,777904,,,20668816,777904,,,11,,,2.758235
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,842844,,,24302012,842844,,,12,,,3.136095
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,907602,,,28166924,907602,,,13,,,3.53084
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,972358,,,32356262,972358,,,14,,,3.939314
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1037395,,,36785502,1037395,,,15,,,4.343548
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1102740,,,41608474,1102740,,,16,,,4.890782
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1167722,,,46704490,1167722,,,17,,,5.370143
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1232270,,,52028186,1232270,,,18,,,5.880696
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1297323,,32,57641998,1297323,,230113,19,,57.2749,6.434039
0.971091,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1362389,5,60,64597443,1362389,37316,226942,20,0.189538,21.5627,7.811981
0.962225,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1427400,5,60,32004231,1427400,37359,229664,21,0.195068,18.9257,6.052052
0.955756,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1492177,5,59,19341289,1492177,37170,232308,22,0.189491,18.7964,4.635009
0.950262,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1556899,5,59,16230966,1556899,37444,234776,23,0.187714,19.4628,4.216437
0.945995,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1621937,5,61,14548989,1621937,37238,237180,24,0.192797,20.6414,4.048055
0.941585,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1686516,5,60,13454145,1686516,37125,239225,25,0.18614,21.0586,3.998387
0.938109,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1750876,5,59,13556794,1750876,37067,240979,26,0.194522,21.6818,3.946489
0.93427,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1815802,5,59,13981605,1815802,37265,242646,27,0.190821,22.5067,4.029679
0.931122,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1880430,5,60,14437817,1880430,37225,244075,28,0.186594,23.2964,4.171492
0.927923,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,1945206,5,61,14937119,1945206,37108,245376,29,0.186547,24.6391,4.293677
0.925105,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2009702,5,59,15329753,2009702,37195,246528,30,0.190111,24.7744,4.440553
0.922479,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2074755,5,61,15835956,2074755,37568,247365,31,0.186343,26.1088,4.584557
0.920413,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2139784,5,60,16370026,2139784,37409,248089,32,0.191306,26.2213,4.79153
0.918008,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2204617,5,60,16825176,2204617,37289,248767,33,0.201848,26.7924,5.130802
0.915971,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2269776,5,61,17361501,2269776,37184,249303,34,0.195164,28.1461,5.047746
0.913901,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2334472,5,61,17720144,2334472,37133,249568,35,0.188695,28.7122,5.205562
0.911789,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2399358,5,60,18198830,2399358,37328,249657,36,0.189514,29.2521,5.342329
0.90995,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2463985,5,60,18648107,2463985,37101,249609,37,0.187015,30.0637,5.483186
0.908002,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2528632,5,60,19035289,2528632,37246,249510,38,0.185508,31.0229,5.631764
0.905795,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2593523,5,60,19622418,2593523,37312,249281,39,0.189508,31.6869,5.817135
0.904457,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2658712,5,60,20174238,2658712,37432,248764,40,0.201548,32.4652,5.994343
0.902882,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2723719,5,60,20603382,2723719,37338,248093,41,0.188316,33.0876,6.159922
0.901216,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2788510,5,61,20934269,2788510,37412,247425,42,0.188144,35.6102,6.25829
0.899431,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2853074,5,61,21554977,2853074,37086,246652,43,0.191888,35.2671,6.388591
0.898046,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2917927,5,60,22068495,2917927,37330,245697,44,0.188848,35.4672,6.619725
0.896463,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,2983543,5,60,22575099,2983543,37501,244633,45,0.188143,36.7372,6.774904
0.894951,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,3048320,5,61,22840965,3048320,37471,243475,46,0.185566,37.5828,6.935668
0.894103,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,3113222,5,60,23576413,3113222,37177,242277,47,0.190983,37.9438,7.173286
0.892348,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,3178101,5,61,23852512,3178101,37274,240834,48,0.202593,39.0161,7.325754
0.891083,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.90.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,90,3243106,5,61,24381262,3243106,37552,239329,49,0.187421,40.1618,7.750009
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,129898,,,578786,129898,,,1,,,0.211929
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,194975,,,1303330,194975,,,2,,,0.363274
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,259715,,,2305092,259715,,,3,,,0.496449
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,324686,,,3615046,324686,,,4,,,0.677057
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,30,389540,,,5206986,389540,,,5,,,0.896998
